Confirm_Count,ID
0,8569
1,8570
6,8571
6,8572
12,8573
16,8574
22,8575
22,8576
33,8577
62,8578
96,8579
122,8580
0,8581
0,8582
0,8583
0,8584
0,8585
0,8586
0,8587
0,8588
0,8589
0,8590
0,8591
0,8592
0,8593
0,8594
0,8595
0,8596
0,8597
0,8598
0,8599
0,8600
0,8601
0,8602
0,8603
0,8604
0,8605
0,8606
0,8607
0,8608
0,8609
0,8610
0,8611
0,8612
0,8613
0,8614
0,8615
0,8616
0,8617
0,8618
0,8619
0,8620
0,8621
0,8622
0,8623
0,8624
0,8625
0,8626
0,8627
0,8628
0,8629
1,8630
1,8631
4,8632
6,8633
7,8634
8,8635
16,8636
19,8637
30,8638
38,8639
45,8640
0,8641
0,8642
0,8643
0,8644
0,8645
0,8646
0,8647
0,8648
0,8649
0,8650
0,8651
0,8652
0,8653
0,8654
0,8655
0,8656
0,8657
0,8658
0,8659
0,8660
0,8661
0,8662
0,8663
0,8664
0,8665
0,8666
0,8667
0,8668
0,8669
0,8670
0,8671
0,8672
0,8673
0,8674
0,8675
0,8676
0,8677
0,8678
0,8679
0,8680
0,8681
0,8682
0,8683
0,8684
0,8685
0,8686
0,8687
0,8688
0,8689
0,8690
0,8691
1,8692
2,8693
5,8694
5,8695
8,8696
9,8697
11,8698
23,8699
36,8700
0,8701
0,8702
0,8703
0,8704
0,8705
0,8706
0,8707
0,8708
0,8709
0,8710
0,8711
0,8712
0,8713
0,8714
0,8715
0,8716
0,8717
0,8718
0,8719
0,8720
0,8721
0,8722
0,8723
0,8724
0,8725
0,8726
0,8727
0,8728
0,8729
0,8730
0,8731
0,8732
0,8733
0,8734
0,8735
0,8736
0,8737
0,8738
0,8739
0,8740
0,8741
0,8742
0,8743
0,8744
0,8745
0,8746
0,8747
0,8748
0,8749
0,8750
0,8751
1,8752
3,8753
12,8754
17,8755
32,8756
42,8757
52,8758
56,8759
70,8760
0,8761
0,8762
0,8763
0,8764
0,8765
0,8766
0,8767
0,8768
0,8769
0,8770
0,8771
0,8772
0,8773
0,8774
0,8775
0,8776
0,8777
0,8778
0,8779
0,8780
0,8781
0,8782
0,8783
0,8784
0,8785
0,8786
0,8787
0,8788
0,8789
0,8790
0,8791
0,8792
0,8793
0,8794
0,8795
0,8796
0,8797
0,8798
0,8799
0,8800
0,8801
0,8802
0,8803
0,8804
0,8805
0,8806
0,8807
0,8808
0,8809
2,8810
2,8811
16,8812
25,8813
33,8814
53,8815
65,8816
83,8817
334,8818
552,8819
788,8820
0,8821
0,8822
0,8823
0,8824
0,8825
0,8826
0,8827
0,8828
0,8829
0,8830
0,8831
0,8832
0,8833
0,8834
0,8835
0,8836
0,8837
0,8838
0,8839
0,8840
0,8841
0,8842
0,8843
0,8844
0,8845
0,8846
0,8847
0,8848
0,8849
0,8850
0,8851
0,8852
0,8853
0,8854
0,8855
0,8856
0,8857
0,8858
0,8859
0,8860
0,8861
0,8862
0,8863
0,8864
0,8865
0,8866
0,8867
0,8868
0,8869
0,8870
1,8871
1,8872
6,8873
10,8874
13,8875
21,8876
34,8877
50,8878
80,8879
140,8880
0,8881
0,8882
0,8883
0,8884
0,8885
0,8886
0,8887
0,8888
0,8889
0,8890
0,8891
0,8892
0,8893
0,8894
0,8895
0,8896
0,8897
0,8898
0,8899
0,8900
0,8901
0,8902
0,8903
0,8904
0,8905
0,8906
0,8907
0,8908
0,8909
0,8910
0,8911
0,8912
0,8913
0,8914
0,8915
0,8916
0,8917
0,8918
0,8919
0,8920
0,8921
0,8922
0,8923
0,8924
0,8925
0,8926
0,8927
0,8928
0,8929
1,8930
1,8931
1,8932
5,8933
7,8934
7,8935
9,8936
11,8937
11,8938
15,8939
21,8940
0,8941
0,8942
0,8943
0,8944
0,8945
0,8946
0,8947
0,8948
0,8949
0,8950
0,8951
0,8952
0,8953
0,8954
0,8955
0,8956
0,8957
0,8958
0,8959
0,8960
0,8961
0,8962
0,8963
0,8964
0,8965
0,8966
0,8967
0,8968
0,8969
0,8970
0,8971
0,8972
0,8973
0,8974
0,8975
0,8976
0,8977
0,8978
0,8979
0,8980
0,8981
0,8982
0,8983
0,8984
0,8985
0,8986
0,8987
0,8988
0,8989
3,8990
5,8991
10,8992
10,8993
13,8994
17,8995
23,8996
23,8997
35,8998
43,8999
43,9000
0,9001
0,9002
0,9003
0,9004
0,9005
0,9006
0,9007
0,9008
0,9009
0,9010
0,9011
0,9012
0,9013
0,9014
0,9015
0,9016
0,9017
0,9018
0,9019
0,9020
0,9021
0,9022
0,9023
0,9024
0,9025
0,9026
0,9027
0,9028
0,9029
0,9030
0,9031
0,9032
0,9033
0,9034
0,9035
0,9036
0,9037
0,9038
0,9039
0,9040
0,9041
0,9042
0,9043
0,9044
0,9045
0,9046
0,9047
0,9048
0,9049
0,9050
1,9051
1,9052
1,9053
1,9054
1,9055
3,9056
6,9057
18,9058
19,9059
28,9060
0,9061
0,9062
0,9063
0,9064
0,9065
0,9066
0,9067
0,9068
0,9069
0,9070
0,9071
0,9072
0,9073
0,9074
0,9075
0,9076
0,9077
0,9078
0,9079
0,9080
0,9081
0,9082
0,9083
0,9084
0,9085
0,9086
0,9087
0,9088
0,9089
0,9090
0,9091
0,9092
0,9093
0,9094
0,9095
0,9096
0,9097
0,9098
0,9099
0,9100
0,9101
0,9102
0,9103
0,9104
0,9105
0,9106
0,9107
0,9108
0,9109
8,9110
8,9111
8,9112
9,9113
9,9114
10,9115
11,9116
11,9117
11,9118
14,9119
14,9120
0,9121
0,9122
0,9123
0,9124
0,9125
0,9126
0,9127
0,9128
0,9129
0,9130
0,9131
0,9132
0,9133
0,9134
0,9135
0,9136
0,9137
0,9138
0,9139
0,9140
0,9141
0,9142
0,9143
0,9144
0,9145
0,9146
0,9147
0,9148
0,9149
0,9150
0,9151
0,9152
0,9153
0,9154
0,9155
0,9156
0,9157
0,9158
0,9159
0,9160
0,9161
0,9162
0,9163
0,9164
0,9165
0,9166
0,9167
0,9168
0,9169
0,9170
0,9171
0,9172
0,9173
0,9174
0,9175
1,9176
1,9177
2,9178
7,9179
8,9180
0,9181
0,9182
0,9183
0,9184
0,9185
0,9186
0,9187
0,9188
0,9189
0,9190
0,9191
0,9192
0,9193
0,9194
0,9195
0,9196
0,9197
0,9198
0,9199
0,9200
0,9201
0,9202
0,9203
0,9204
0,9205
0,9206
0,9207
0,9208
0,9209
0,9210
0,9211
0,9212
0,9213
0,9214
0,9215
0,9216
0,9217
0,9218
0,9219
0,9220
0,9221
0,9222
0,9223
0,9224
0,9225
0,9226
0,9227
0,9228
0,9229
0,9230
1,9231
1,9232
2,9233
3,9234
3,9235
11,9236
15,9237
18,9238
19,9239
23,9240
444,9241
444,9242
549,9243
761,9244
1058,9245
1423,9246
3554,9247
3554,9248
4903,9249
5806,9250
7153,9251
11177,9252
13522,9253
16678,9254
19665,9255
22112,9256
24953,9257
27100,9258
29631,9259
31728,9260
33366,9261
33366,9262
48206,9263
54406,9264
56249,9265
58182,9266
59989,9267
61682,9268
62031,9269
62442,9270
62662,9271
64084,9272
64084,9273
64287,9274
64786,9275
65187,9276
65596,9277
65914,9278
66337,9279
66907,9280
67103,9281
67217,9282
67332,9283
67466,9284
67592,9285
67666,9286
67707,9287
67743,9288
67760,9289
67773,9290
67781,9291
67786,9292
67790,9293
67794,9294
67798,9295
67799,9296
67800,9297
67800,9298
67800,9299
67800,9300
0,9301
0,9302
0,9303
0,9304
0,9305
0,9306
0,9307
0,9308
0,9309
0,9310
0,9311
0,9312
0,9313
0,9314
0,9315
0,9316
0,9317
0,9318
0,9319
0,9320
0,9321
0,9322
0,9323
0,9324
0,9325
0,9326
0,9327
0,9328
2,9329
5,9330
18,9331
28,9332
43,9333
61,9334
95,9335
139,9336
245,9337
388,9338
593,9339
978,9340
1501,9341
2336,9342
2922,9343
3513,9344
4747,9345
5823,9346
6566,9347
7161,9348
8042,9349
9000,9350
10075,9351
11364,9352
12729,9353
13938,9354
14991,9355
16169,9356
17361,9357
18407,9358
19644,9359
20610,9360
1,9361
1,9362
2,9363
2,9364
3,9365
4,9366
4,9367
4,9368
4,9369
11,9370
12,9371
15,9372
15,9373
16,9374
19,9375
23,9376
24,9377
24,9378
25,9379
27,9380
28,9381
28,9382
28,9383
28,9384
28,9385
29,9386
30,9387
31,9388
31,9389
104,9390
204,9391
433,9392
602,9393
833,9394
977,9395
1261,9396
1766,9397
2337,9398
3150,9399
3736,9400
4335,9401
5186,9402
5621,9403
6088,9404
6593,9405
7041,9406
7314,9407
7478,9408
7513,9409
7755,9410
7869,9411
7979,9412
8086,9413
8162,9414
8236,9415
8320,9416
8413,9417
8565,9418
8652,9419
8799,9420
0,9421
0,9422
2,9423
3,9424
3,9425
3,9426
4,9427
5,9428
5,9429
5,9430
6,9431
6,9432
6,9433
6,9434
6,9435
6,9436
6,9437
11,9438
11,9439
11,9440
11,9441
11,9442
11,9443
11,9444
12,9445
12,9446
12,9447
12,9448
12,9449
12,9450
12,9451
12,9452
12,9453
12,9454
14,9455
18,9456
38,9457
57,9458
100,9459
130,9460
191,9461
204,9462
285,9463
377,9464
653,9465
949,9466
1126,9467
1209,9468
1784,9469
2281,9470
2281,9471
3661,9472
4469,9473
4499,9474
6633,9475
7652,9476
9043,9477
10871,9478
12612,9479
14282,9480
26,9481
32,9482
53,9483
78,9484
111,9485
151,9486
207,9487
277,9488
354,9489
436,9490
535,9491
632,9492
725,9493
813,9494
895,9495
970,9496
1034,9497
1095,9498
1131,9499
1159,9500
1177,9501
1219,9502
1241,9503
1261,9504
1294,9505
1316,9506
1322,9507
1328,9508
1331,9509
1332,9510
1333,9511
1339,9512
1342,9513
1345,9514
1347,9515
1347,9516
1347,9517
1348,9518
1349,9519
1349,9520
1350,9521
1350,9522
1350,9523
1351,9524
1352,9525
1352,9526
1352,9527
1352,9528
1353,9529
1356,9530
1356,9531
1356,9532
1356,9533
1360,9534
1361,9535
1364,9536
1370,9537
1378,9538
1395,9539
1400,9540
5,9541
5,9542
9,9543
32,9544
83,9545
128,9546
168,9547
206,9548
278,9549
352,9550
422,9551
493,9552
566,9553
675,9554
764,9555
851,9556
914,9557
981,9558
1033,9559
1073,9560
1105,9561
1135,9562
1169,9563
1184,9564
1212,9565
1231,9566
1246,9567
1257,9568
1262,9569
1265,9570
1267,9571
1270,9572
1271,9573
1271,9574
1271,9575
1271,9576
1272,9577
1272,9578
1272,9579
1272,9580
1272,9581
1272,9582
1272,9583
1272,9584
1272,9585
1272,9586
1272,9587
1272,9588
1272,9589
1273,9590
1273,9591
1273,9592
1273,9593
1273,9594
1273,9595
1273,9596
1273,9597
1273,9598
1273,9599
1273,9600
10,9601
27,9602
43,9603
62,9604
104,9605
128,9606
173,9607
296,9608
428,9609
538,9610
599,9611
661,9612
724,9613
829,9614
895,9615
954,9616
1006,9617
1048,9618
1075,9619
1092,9620
1117,9621
1131,9622
1145,9623
1155,9624
1162,9625
1167,9626
1171,9627
1172,9628
1174,9629
1175,9630
1203,9631
1205,9632
1205,9633
1205,9634
1205,9635
1205,9636
1205,9637
1205,9638
1205,9639
1205,9640
1206,9641
1213,9642
1213,9643
1215,9644
1215,9645
1215,9646
1215,9647
1215,9648
1215,9649
1215,9650
1215,9651
1215,9652
1227,9653
1231,9654
1231,9655
1232,9656
1232,9657
1233,9658
1234,9659
1236,9660
4,9661
9,9662
24,9663
43,9664
69,9665
100,9666
143,9667
221,9668
277,9669
332,9670
389,9671
463,9672
521,9673
593,9674
661,9675
711,9676
772,9677
803,9678
838,9679
879,9680
912,9681
946,9682
968,9683
988,9684
1001,9685
1004,9686
1006,9687
1007,9688
1008,9689
1010,9690
1011,9691
1013,9692
1016,9693
1016,9694
1016,9695
1016,9696
1017,9697
1017,9698
1018,9699
1018,9700
1018,9701
1018,9702
1018,9703
1018,9704
1018,9705
1018,9706
1018,9707
1018,9708
1018,9709
1018,9710
1018,9711
1018,9712
1018,9713
1018,9714
1018,9715
1018,9716
1018,9717
1018,9718
1018,9719
1018,9720
1,9721
9,9722
15,9723
39,9724
60,9725
70,9726
106,9727
152,9728
200,9729
237,9730
297,9731
340,9732
408,9733
480,9734
530,9735
591,9736
665,9737
733,9738
779,9739
830,9740
860,9741
889,9742
910,9743
934,9744
950,9745
962,9746
973,9747
982,9748
986,9749
987,9750
988,9751
989,9752
989,9753
989,9754
989,9755
989,9756
989,9757
990,9758
990,9759
990,9760
990,9761
990,9762
990,9763
990,9764
990,9765
990,9766
990,9767
990,9768
990,9769
990,9770
990,9771
990,9772
990,9773
990,9774
990,9775
990,9776
990,9777
990,9778
990,9779
990,9780
2,9781
7,9782
18,9783
18,9784
36,9785
72,9786
109,9787
109,9788
162,9789
240,9790
286,9791
333,9792
391,9793
476,9794
548,9795
600,9796
661,9797
698,9798
740,9799
771,9800
804,9801
844,9802
872,9803
900,9804
913,9805
925,9806
930,9807
933,9808
934,9809
934,9810
934,9811
934,9812
934,9813
934,9814
934,9815
934,9816
934,9817
935,9818
935,9819
935,9820
935,9821
935,9822
935,9823
935,9824
935,9825
935,9826
935,9827
935,9828
935,9829
935,9830
935,9831
935,9832
935,9833
935,9834
935,9835
935,9836
935,9837
935,9838
935,9839
935,9840
2,9841
6,9842
15,9843
27,9844
46,9845
75,9846
95,9847
130,9848
158,9849
184,9850
206,9851
230,9852
259,9853
275,9854
307,9855
347,9856
386,9857
416,9858
444,9859
466,9860
487,9861
497,9862
509,9863
523,9864
532,9865
537,9866
541,9867
543,9868
544,9869
546,9870
749,9871
750,9872
754,9873
755,9874
756,9875
756,9876
756,9877
756,9878
756,9879
758,9880
758,9881
758,9882
758,9883
758,9884
758,9885
758,9886
758,9887
758,9888
758,9889
760,9890
760,9891
760,9892
760,9893
760,9894
760,9895
761,9896
761,9897
761,9898
762,9899
764,9900
0,9901
0,9902
0,9903
0,9904
0,9905
0,9906
0,9907
0,9908
0,9909
0,9910
0,9911
0,9912
0,9913
0,9914
0,9915
0,9916
61,9917
61,9918
64,9919
135,9920
135,9921
175,9922
175,9923
218,9924
285,9925
355,9926
454,9927
542,9928
621,9929
634,9930
634,9931
634,9932
691,9933
691,9934
691,9935
705,9936
705,9937
705,9938
705,9939
705,9940
705,9941
706,9942
706,9943
706,9944
696,9945
696,9946
696,9947
696,9948
696,9949
696,9950
696,9951
696,9952
696,9953
696,9954
696,9955
696,9956
712,9957
712,9958
712,9959
712,9960
1,9961
5,9962
9,9963
18,9964
33,9965
47,9966
70,9967
99,9968
129,9969
168,9970
202,9971
236,9972
271,9973
308,9974
341,9975
373,9976
408,9977
439,9978
468,9979
492,9980
515,9981
543,9982
570,9983
593,9984
604,9985
617,9986
626,9987
629,9988
631,9989
631,9990
631,9991
631,9992
631,9993
631,9994
631,9995
631,9996
631,9997
631,9998
631,9999
631,10000
631,10001
631,10002
631,10003
631,10004
631,10005
631,10006
631,10007
631,10008
631,10009
631,10010
631,10011
631,10012
631,10013
631,10014
631,10015
631,10016
631,10017
631,10018
631,10019
631,10020
6,10021
9,10022
27,10023
57,10024
75,10025
110,10026
132,10027
147,10028
182,10029
211,10030
247,10031
300,10032
337,10033
366,10034
389,10035
411,10036
426,10037
428,10038
468,10039
486,10040
505,10041
518,10042
529,10043
537,10044
544,10045
551,10046
553,10047
555,10048
560,10049
567,10050
572,10051
573,10052
575,10053
576,10054
576,10055
576,10056
576,10057
576,10058
576,10059
576,10060
576,10061
576,10062
576,10063
576,10064
576,10065
576,10066
576,10067
576,10068
576,10069
576,10070
576,10071
576,10072
576,10073
576,10074
576,10075
576,10076
576,10077
576,10078
576,10079
576,10080
5,10081
8,10082
15,10083
28,10084
44,10085
69,10086
90,10087
108,10088
142,10089
177,10090
207,10091
231,10092
254,10093
282,10094
301,10095
321,10096
344,10097
364,10098
386,10099
405,10100
417,10101
436,10102
451,10103
463,10104
470,10105
481,10106
495,10107
508,10108
514,10109
520,10110
525,10111
526,10112
526,10113
527,10114
529,10115
531,10116
534,10117
538,10118
538,10119
538,10120
538,10121
538,10122
538,10123
539,10124
539,10125
539,10126
539,10127
539,10128
539,10129
539,10130
539,10131
539,10132
539,10133
539,10134
539,10135
540,10136
540,10137
540,10138
541,10139
542,10140
0,10141
2,10142
4,10143
9,10144
15,10145
21,10146
33,10147
38,10148
44,10149
59,10150
80,10151
95,10152
121,10153
155,10154
190,10155
227,10156
277,10157
295,10158
307,10159
331,10160
360,10161
378,10162
395,10163
419,10164
425,10165
445,10166
457,10167
464,10168
470,10169
476,10170
479,10171
479,10172
480,10173
480,10174
480,10175
480,10176
480,10177
480,10178
480,10179
480,10180
480,10181
480,10182
480,10183
481,10184
481,10185
481,10186
481,10187
481,10188
481,10189
482,10190
482,10191
482,10192
482,10193
482,10194
482,10195
482,10196
482,10197
483,10198
484,10199
484,10200
0,10201
0,10202
0,10203
0,10204
0,10205
0,10206
0,10207
0,10208
0,10209
0,10210
0,10211
0,10212
0,10213
0,10214
0,10215
0,10216
0,10217
0,10218
0,10219
0,10220
0,10221
0,10222
0,10223
0,10224
0,10225
0,10226
0,10227
0,10228
0,10229
0,10230
0,10231
0,10232
0,10233
0,10234
0,10235
0,10236
1,10237
1,10238
3,10239
4,10240
4,10241
6,10242
10,10243
10,10244
23,10245
23,10246
35,10247
90,10248
262,10249
442,10250
615,10251
801,10252
827,10253
864,10254
914,10255
977,10256
1057,10257
1151,10258
1255,10259
1326,10260
14,10261
22,10262
36,10263
41,10264
68,10265
80,10266
91,10267
111,10268
114,10269
139,10270
168,10271
191,10272
212,10273
228,10274
253,10275
274,10276
297,10277
315,10278
326,10279
337,10280
342,10281
352,10282
366,10283
372,10284
375,10285
380,10286
381,10287
387,10288
393,10289
395,10290
396,10291
399,10292
399,10293
399,10294
400,10295
400,10296
410,10297
410,10298
411,10299
413,10300
414,10301
414,10302
418,10303
418,10304
422,10305
426,10306
428,10307
428,10308
429,10309
435,10310
435,10311
436,10312
437,10313
442,10314
452,10315
456,10316
469,10317
480,10318
491,10319
504,10320
9,10321
16,10322
20,10323
33,10324
40,10325
53,10326
66,10327
96,10328
112,10329
135,10330
169,10331
182,10332
203,10333
219,10334
243,10335
257,10336
277,10337
286,10338
293,10339
299,10340
303,10341
311,10342
315,10343
318,10344
326,10345
328,10346
333,10347
333,10348
333,10349
334,10350
334,10351
335,10352
335,10353
335,10354
336,10355
337,10356
337,10357
337,10358
337,10359
337,10360
337,10361
338,10362
338,10363
339,10364
342,10365
342,10366
342,10367
342,10368
344,10369
344,10370
344,10371
346,10372
353,10373
353,10374
355,10375
358,10376
361,10377
363,10378
371,10379
380,10380
1,10381
1,10382
2,10383
8,10384
13,10385
18,10386
33,10387
48,10388
65,10389
82,10390
96,10391
104,10392
113,10393
126,10394
135,10395
157,10396
172,10397
195,10398
206,10399
218,10400
239,10401
251,10402
265,10403
283,10404
291,10405
300,10406
301,10407
306,10408
306,10409
307,10410
308,10411
309,10412
311,10413
311,10414
311,10415
312,10416
317,10417
318,10418
318,10419
318,10420
318,10421
318,10422
318,10423
318,10424
318,10425
318,10426
318,10427
318,10428
318,10429
318,10430
318,10431
318,10432
318,10433
318,10434
318,10435
318,10436
318,10437
318,10438
318,10439
318,10440
1,10441
5,10442
10,10443
18,10444
35,10445
59,10446
80,10447
84,10448
101,10449
120,10450
144,10451
159,10452
179,10453
194,10454
205,10455
215,10456
224,10457
239,10458
250,10459
261,10460
267,10461
272,10462
279,10463
281,10464
285,10465
287,10466
290,10467
292,10468
293,10469
293,10470
293,10471
293,10472
293,10473
293,10474
294,10475
294,10476
296,10477
296,10478
296,10479
296,10480
296,10481
296,10482
296,10483
296,10484
296,10485
296,10486
296,10487
296,10488
296,10489
296,10490
296,10491
296,10492
296,10493
296,10494
296,10495
296,10496
296,10497
296,10498
299,10499
303,10500
2,10501
5,10502
23,10503
23,10504
36,10505
46,10506
51,10507
58,10508
78,10509
87,10510
100,10511
111,10512
127,10513
139,10514
150,10515
168,10516
172,10517
183,10518
195,10519
210,10520
215,10521
222,10522
222,10523
226,10524
235,10525
237,10526
238,10527
242,10528
244,10529
245,10530
246,10531
249,10532
249,10533
251,10534
252,10535
252,10536
252,10537
252,10538
252,10539
252,10540
252,10541
252,10542
252,10543
252,10544
252,10545
252,10546
252,10547
252,10548
252,10549
252,10550
252,10551
252,10552
252,10553
252,10554
252,10555
253,10556
253,10557
253,10558
254,10559
254,10560
0,10561
3,10562
5,10563
15,10564
22,10565
35,10566
46,10567
56,10568
63,10569
87,10570
101,10571
116,10572
128,10573
142,10574
165,10575
173,10576
184,10577
195,10578
208,10579
213,10580
219,10581
225,10582
229,10583
230,10584
232,10585
236,10586
240,10587
240,10588
242,10589
245,10590
245,10591
245,10592
245,10593
245,10594
245,10595
245,10596
245,10597
245,10598
245,10599
245,10600
245,10601
245,10602
245,10603
245,10604
245,10605
245,10606
245,10607
245,10608
245,10609
245,10610
245,10611
245,10612
245,10613
245,10614
245,10615
246,10616
246,10617
246,10618
247,10619
248,10620
1,10621
2,10622
5,10623
11,10624
16,10625
26,10626
44,10627
55,10628
70,10629
83,10630
93,10631
105,10632
117,10633
122,10634
128,10635
133,10636
138,10637
138,10638
141,10639
149,10640
153,10641
154,10642
156,10643
162,10644
168,10645
171,10646
171,10647
172,10648
172,10649
174,10650
174,10651
174,10652
174,10653
174,10654
174,10655
174,10656
174,10657
174,10658
174,10659
174,10660
174,10661
174,10662
174,10663
174,10664
174,10665
174,10666
174,10667
174,10668
174,10669
174,10670
174,10671
174,10672
174,10673
174,10674
176,10675
176,10676
176,10677
176,10678
176,10679
176,10680
4,10681
5,10682
8,10683
19,10684
22,10685
33,10686
40,10687
43,10688
46,10689
52,10690
62,10691
64,10692
72,10693
80,10694
99,10695
106,10696
117,10697
124,10698
131,10699
138,10700
144,10701
157,10702
157,10703
159,10704
162,10705
162,10706
163,10707
163,10708
168,10709
168,10710
168,10711
168,10712
168,10713
168,10714
168,10715
168,10716
168,10717
168,10718
168,10719
168,10720
168,10721
168,10722
168,10723
168,10724
168,10725
168,10726
168,10727
168,10728
168,10729
168,10730
168,10731
168,10732
168,10733
168,10734
168,10735
168,10736
168,10737
168,10738
168,10739
168,10740
1,10741
3,10742
3,10743
4,10744
5,10745
7,10746
9,10747
9,10748
12,10749
29,10750
29,10751
38,10752
46,10753
58,10754
64,10755
71,10756
81,10757
89,10758
99,10759
109,10760
127,10761
133,10762
135,10763
140,10764
143,10765
144,10766
146,10767
146,10768
146,10769
146,10770
146,10771
146,10772
146,10773
146,10774
146,10775
146,10776
146,10777
146,10778
146,10779
146,10780
146,10781
146,10782
146,10783
146,10784
146,10785
146,10786
146,10787
146,10788
146,10789
146,10790
146,10791
146,10792
146,10793
146,10794
146,10795
147,10796
146,10797
146,10798
146,10799
146,10800
4,10801
4,10802
8,10803
10,10804
14,10805
23,10806
24,10807
27,10808
31,10809
32,10810
41,10811
48,10812
60,10813
67,10814
69,10815
79,10816
81,10817
88,10818
91,10819
95,10820
106,10821
112,10822
119,10823
120,10824
122,10825
124,10826
125,10827
128,10828
130,10829
131,10830
132,10831
135,10832
135,10833
135,10834
135,10835
135,10836
136,10837
136,10838
136,10839
136,10840
136,10841
136,10842
136,10843
136,10844
136,10845
136,10846
136,10847
136,10848
136,10849
136,10850
136,10851
136,10852
136,10853
136,10854
136,10855
136,10856
136,10857
137,10858
137,10859
137,10860
1,10861
1,10862
1,10863
6,10864
9,10865
13,10866
27,10867
27,10868
35,10869
39,10870
47,10871
66,10872
74,10873
81,10874
81,10875
96,10876
104,10877
115,10878
119,10879
119,10880
124,10881
126,10882
126,10883
127,10884
128,10885
129,10886
130,10887
131,10888
131,10889
132,10890
132,10891
132,10892
132,10893
133,10894
133,10895
133,10896
133,10897
133,10898
133,10899
133,10900
133,10901
133,10902
133,10903
133,10904
133,10905
133,10906
133,10907
133,10908
133,10909
133,10910
133,10911
133,10912
133,10913
133,10914
133,10915
133,10916
133,10917
133,10918
133,10919
133,10920
0,10921
2,10922
2,10923
4,10924
7,10925
14,10926
19,10927
24,10928
26,10929
29,10930
40,10931
51,10932
55,10933
57,10934
62,10935
62,10936
67,10937
79,10938
83,10939
83,10940
86,10941
87,10942
90,10943
90,10944
90,10945
90,10946
91,10947
91,10948
91,10949
91,10950
91,10951
91,10952
91,10953
91,10954
91,10955
91,10956
91,10957
91,10958
91,10959
91,10960
91,10961
91,10962
91,10963
102,10964
119,10965
120,10966
124,10967
124,10968
125,10969
127,10970
127,10971
127,10972
129,10973
133,10974
133,10975
133,10976
133,10977
134,10978
134,10979
134,10980
0,10981
2,10982
2,10983
5,10984
8,10985
8,10986
8,10987
10,10988
10,10989
12,10990
13,10991
15,10992
15,10993
17,10994
21,10995
24,10996
25,10997
26,10998
29,10999
38,11000
49,11001
50,11002
53,11003
56,11004
56,11005
57,11006
60,11007
62,11008
63,11009
68,11010
68,11011
69,11012
74,11013
79,11014
84,11015
91,11016
92,11017
94,11018
95,11019
96,11020
100,11021
100,11022
105,11023
105,11024
107,11025
108,11026
114,11027
115,11028
120,11029
126,11030
129,11031
134,11032
140,11033
145,11034
155,11035
162,11036
181,11037
208,11038
256,11039
273,11040
2,11041
3,11042
4,11043
17,11044
21,11045
27,11046
34,11047
39,11048
41,11049
48,11050
64,11051
70,11052
74,11053
81,11054
89,11055
94,11056
99,11057
105,11058
107,11059
108,11060
111,11061
116,11062
117,11063
119,11064
119,11065
121,11066
121,11067
121,11068
121,11069
121,11070
121,11071
121,11072
121,11073
121,11074
121,11075
121,11076
121,11077
121,11078
121,11079
122,11080
122,11081
125,11082
125,11083
125,11084
125,11085
125,11086
125,11087
125,11088
125,11089
125,11090
125,11091
125,11092
125,11093
125,11094
125,11095
125,11096
125,11097
125,11098
126,11099
126,11100
0,11101
1,11102
3,11103
4,11104
4,11105
6,11106
8,11107
9,11108
14,11109
14,11110
17,11111
23,11112
31,11113
42,11114
54,11115
59,11116
65,11117
69,11118
78,11119
80,11120
81,11121
83,11122
84,11123
86,11124
88,11125
89,11126
89,11127
89,11128
90,11129
91,11130
91,11131
91,11132
91,11133
93,11134
93,11135
93,11136
93,11137
93,11138
93,11139
93,11140
93,11141
93,11142
93,11143
93,11144
93,11145
93,11146
93,11147
93,11148
93,11149
93,11150
93,11151
93,11152
93,11153
93,11154
93,11155
93,11156
93,11157
93,11158
93,11159
93,11160
0,11161
0,11162
0,11163
0,11164
0,11165
0,11166
0,11167
0,11168
0,11169
0,11170
0,11171
0,11172
0,11173
0,11174
0,11175
0,11176
0,11177
0,11178
0,11179
0,11180
0,11181
0,11182
0,11183
0,11184
0,11185
0,11186
0,11187
0,11188
0,11189
0,11190
0,11191
0,11192
0,11193
0,11194
0,11195
0,11196
0,11197
0,11198
0,11199
3,11200
3,11201
5,11202
8,11203
12,11204
18,11205
19,11206
31,11207
31,11208
41,11209
91,11210
94,11211
141,11212
189,11213
253,11214
298,11215
396,11216
464,11217
694,11218
833,11219
995,11220
0,11221
2,11222
2,11223
3,11224
4,11225
5,11226
10,11227
13,11228
14,11229
17,11230
18,11231
21,11232
24,11233
29,11234
32,11235
36,11236
39,11237
42,11238
45,11239
49,11240
55,11241
59,11242
63,11243
65,11244
70,11245
71,11246
75,11247
76,11248
76,11249
76,11250
76,11251
76,11252
76,11253
76,11254
76,11255
76,11256
76,11257
76,11258
76,11259
76,11260
76,11261
76,11262
76,11263
76,11264
76,11265
76,11266
76,11267
76,11268
76,11269
76,11270
76,11271
76,11272
76,11273
76,11274
76,11275
76,11276
76,11277
76,11278
76,11279
76,11280
0,11281
0,11282
1,11283
7,11284
7,11285
11,11286
15,11287
16,11288
19,11289
20,11290
23,11291
27,11292
34,11293
35,11294
42,11295
46,11296
50,11297
52,11298
54,11299
58,11300
58,11301
60,11302
61,11303
65,11304
68,11305
70,11306
72,11307
73,11308
